,loss,accuracy,lr
0,880.2418823242188,0.0,0.0004999981611035764
1,875.7797241210938,0.0,0.0004999962984584272
2,873.6600952148438,0.0,0.000499994435813278
3,871.5028076171875,0.0,0.0004999925149604678
4,867.9685668945312,0.0,0.0004999906523153186
5,863.724365234375,0.0,0.0004999887314625084
6,859.2034912109375,0.0,0.0004999868688173592
7,854.4613037109375,0.0,0.00049998500617221
8,849.20556640625,0.0,0.0004999831435270607
9,843.0368041992188,0.0,0.0004999812226742506
10,836.3115844726562,0.0,0.0004999793600291014
11,830.4170532226562,0.0,0.0004999774973839521
12,826.8257446289062,0.0,0.0004999756347388029
13,826.1787719726562,0.0,0.0004999737138859928
14,829.4193725585938,0.0,0.0004999718512408435
15,833.630126953125,0.0,0.0004999699303880334
16,834.2766723632812,0.0,0.0004999680677428842
17,832.3169555664062,0.0,0.0004999662050977349
18,829.6043090820312,0.0,0.0004999643424525857
19,827.2009887695312,0.0,0.0004999624215997756
20,825.8517456054688,0.0,0.0004999605589546263
21,825.7094116210938,0.0,0.0004999586963094771
22,826.2789916992188,0.0,0.000499956775456667
23,827.0022583007812,0.0,0.0004999549128115177
24,827.612060546875,0.0,0.0004999530501663685
25,828.0343627929688,0.0,0.0004999511293135583
26,828.2278442382812,0.0,0.0004999492666684091
27,828.1449584960938,0.0,0.0004999474040232599
28,827.7837524414062,0.0,0.0004999455413781106
29,827.2302856445312,0.0,0.0004999436205253005
30,826.6343383789062,0.0,0.0004999417578801513
31,826.1358032226562,0.0,0.000499939895235002
32,825.8050537109375,0.0,0.0004999379743821919
33,825.656005859375,0.0,0.0004999361117370427
34,825.6978149414062,0.0,0.0004999342490918934
35,825.9179077148438,0.0,0.0004999323282390833
36,826.2098388671875,0.0,0.0004999304655939341
37,826.4024047851562,0.0,0.0004999286029487848
38,826.4054565429688,0.0,0.0004999267403036356
39,826.2611083984375,0.0,0.0004999248194508255
40,826.051513671875,0.0,0.0004999229568056762
41,825.8359985351562,0.0,0.000499921094160527
42,825.6690673828125,0.0,0.0004999191733077168
43,825.5980224609375,0.0,0.0004999173106625676
44,825.6257934570312,0.0,0.0004999154480174184
45,825.7080078125,0.0,0.0004999135853722692
46,825.79248046875,0.0,0.000499911664519459
47,825.850341796875,0.0,0.0004999098018743098
48,825.8720092773438,0.0,0.0004999079392291605
49,825.8536987304688,0.0,0.0004999060765840113
50,825.7975463867188,0.0,0.0004999041557312012
51,825.7197265625,0.0,0.0004999022930860519
52,825.6474609375,0.0,0.0004999003722332418
53,825.6027221679688,0.0,0.0004998985095880926
54,825.5902709960938,0.0,0.0004998966469429433
55,825.6033935546875,0.0,0.0004998947842977941
56,825.632568359375,0.0,0.000499892863444984
57,825.6648559570312,0.0,0.0004998910007998347
58,825.6834716796875,0.0,0.0004998891381546855
59,825.67822265625,0.0,0.0004998872173018754
60,825.6541748046875,0.0,0.0004998853546567261
61,825.6243896484375,0.0,0.0004998834920115769
62,825.5986328125,0.0,0.0004998815711587667
63,825.5823364257812,0.0,0.0004998797085136175
64,825.5789184570312,0.0,0.0004998778458684683
65,825.587158203125,0.0,0.000499875983223319
66,825.5999755859375,0.0,0.0004998740623705089
67,825.6094360351562,0.0,0.0004998721997253597
68,825.6119995117188,0.0,0.0004998702788725495
69,825.60791015625,0.0,0.0004998684162274003
70,825.5987548828125,0.0,0.0004998665535822511
71,825.5869750976562,0.0,0.0004998646909371018
72,825.5767211914062,0.0,0.0004998627700842917
73,825.57177734375,0.0,0.0004998609074391425
74,825.572265625,0.0,0.0004998590447939932
75,825.5757446289062,0.0,0.000499857182148844
76,825.5797119140625,0.0,0.0004998552612960339
77,825.5823364257812,0.0,0.0004998533986508846
78,825.58203125,0.0,0.0004998515360057354
79,825.5783081054688,0.0,0.0004998496151529253
80,825.572998046875,0.0,0.000499847752507776
81,825.5684814453125,0.0,0.0004998458898626268
82,825.5657958984375,0.0,0.0004998440272174776
83,825.56494140625,0.0,0.0004998421063646674
84,825.5657348632812,0.0,0.0004998402437195182
85,825.5672607421875,0.0,0.000499838381074369
86,825.568115234375,0.0,0.0004998365184292197
87,825.5675048828125,0.0,0.0004998345975764096
88,825.5657348632812,0.0,0.0004998327349312603
89,825.5634765625,0.0,0.0004998308140784502
90,825.5612182617188,0.0,0.000499828951433301
91,825.5595703125,0.0,0.0004998270887881517
92,825.5588989257812,0.0,0.0004998252261430025
93,825.5589599609375,0.0,0.0004998233052901924
94,825.5591430664062,0.0,0.0004998214426450431
95,825.5590209960938,0.0,0.0004998195799998939
96,825.5584106445312,0.0,0.0004998176591470838
97,825.557373046875,0.0,0.0004998157965019345
98,825.5559692382812,0.0,0.0004998139338567853
99,825.5546875,0.0,0.0004998120130039752
100,825.5537719726562,0.0,0.0004998101503588259
101,825.55322265625,0.0,0.0004998082877136767
102,825.5529174804688,0.0,0.0004998064250685275
103,825.5526123046875,0.0,0.0004998045042157173
104,825.5521850585938,0.0,0.0004998026415705681
105,825.5514526367188,0.0,0.0004998007207177579
106,825.5505981445312,0.0,0.0004997988580726087
107,825.5496215820312,0.0,0.0004997969954274595
108,825.548828125,0.0,0.0004997951327823102
109,825.548095703125,0.0,0.0004997932119295001
110,825.547607421875,0.0,0.0004997913492843509
111,825.547119140625,0.0,0.0004997894866392016
112,825.546630859375,0.0,0.0004997876239940524
113,825.5459594726562,0.0,0.0004997857031412423
114,825.5452880859375,0.0,0.000499783840496093
115,825.5444946289062,0.0,0.0004997819196432829
116,825.5437622070312,0.0,0.0004997800569981337
117,825.5430908203125,0.0,0.0004997781943529844
118,825.54248046875,0.0,0.0004997763317078352
119,825.5419311523438,0.0,0.000499774469062686
120,825.5413208007812,0.0,0.0004997725482098758
121,825.5407104492188,0.0,0.0004997706855647266
122,825.5400390625,0.0,0.0004997688229195774
123,825.539306640625,0.0,0.0004997669602744281
124,825.5386352539062,0.0,0.000499765039421618
125,825.5379638671875,0.0,0.0004997631767764688
126,825.5372924804688,0.0,0.0004997612559236586
127,825.5366821289062,0.0,0.0004997593932785094
128,825.5360107421875,0.0,0.0004997575306333601
129,825.5353393554688,0.0,0.0004997556679882109
130,825.53466796875,0.0,0.0004997537471354008
131,825.5339965820312,0.0,0.0004997518844902515
132,825.5332641601562,0.0,0.0004997500218451023
133,825.5325317382812,0.0,0.0004997481009922922
134,825.5318603515625,0.0,0.0004997462383471429
135,825.5311889648438,0.0,0.0004997443757019937
136,825.5304565429688,0.0,0.0004997424548491836
137,825.52978515625,0.0,0.0004997405922040343
138,825.529052734375,0.0,0.0004997387295588851
139,825.5283203125,0.0,0.0004997368669137359
140,825.5275268554688,0.0,0.0004997349460609257
141,825.5267944335938,0.0,0.0004997330834157765
142,825.5260620117188,0.0,0.0004997311625629663
143,825.5252685546875,0.0,0.0004997292999178171
144,825.5245361328125,0.0,0.0004997274372726679
145,825.5237426757812,0.0,0.0004997255746275187
146,825.52294921875,0.0,0.0004997236537747085
147,825.5220947265625,0.0,0.0004997217911295593
148,825.5213012695312,0.0,0.00049971992848441
149,825.5204467773438,0.0,0.0004997180658392608
150,825.5195922851562,0.0,0.0004997161449864507
151,825.5187377929688,0.0,0.0004997142823413014
152,825.5178833007812,0.0,0.0004997123614884913
153,825.5169677734375,0.0,0.0004997104988433421
154,825.5160522460938,0.0,0.0004997086361981928
155,825.51513671875,0.0,0.0004997067735530436
156,825.5142211914062,0.0,0.0004997048527002335
157,825.5132446289062,0.0,0.0004997029900550842
158,825.51220703125,0.0,0.000499701127409935
159,825.51123046875,0.0,0.0004996992647647858
160,825.5101928710938,0.0,0.0004996973439119756
161,825.5091552734375,0.0,0.0004996954812668264
162,825.508056640625,0.0,0.0004996936186216772
163,825.5068969726562,0.0,0.000499691697768867
164,825.5057983398438,0.0,0.0004996898351237178
165,825.5045776367188,0.0,0.0004996879724785686
166,825.50341796875,0.0,0.0004996861098334193
167,825.5021362304688,0.0,0.0004996841889806092
168,825.5008544921875,0.0,0.00049968232633546
169,825.49951171875,0.0,0.0004996804054826498
170,825.4981689453125,0.0,0.0004996785428375006
171,825.4967041015625,0.0,0.0004996766801923513
172,825.4952392578125,0.0,0.0004996748175472021
173,825.4937744140625,0.0,0.000499672896694392
174,825.4921875,0.0,0.0004996710340492427
175,825.4905395507812,0.0,0.0004996691714040935
176,825.4888305664062,0.0,0.0004996673087589443
177,825.487060546875,0.0,0.0004996653879061341
178,825.4851684570312,0.0,0.0004996635252609849
179,825.4832763671875,0.0,0.0004996616044081748
180,825.481201171875,0.0,0.0004996597417630255
181,825.4791259765625,0.0,0.0004996578791178763
182,825.4768676757812,0.0,0.0004996560164727271
183,825.4745483398438,0.0,0.0004996540956199169
184,825.4721069335938,0.0,0.0004996522329747677
185,825.469482421875,0.0,0.0004996503703296185
186,825.4667358398438,0.0,0.0004996485076844692
187,825.4638671875,0.0,0.0004996465868316591
188,825.4608154296875,0.0,0.0004996447241865098
189,825.45751953125,0.0,0.0004996428033336997
190,825.4541015625,0.0,0.0004996409406885505
191,825.4503784179688,0.0,0.0004996390780434012
192,825.4464111328125,0.0,0.000499637215398252
193,825.4421997070312,0.0,0.0004996352945454419
194,825.4376831054688,0.0,0.0004996334319002926
195,825.4328002929688,0.0,0.0004996315692551434
196,825.4275512695312,0.0,0.0004996297066099942
197,825.4218139648438,0.0,0.000499627785757184
198,825.4156494140625,0.0,0.0004996259231120348
199,825.408935546875,0.0,0.0004996240604668856
200,825.401611328125,0.0,0.0004996221396140754
201,825.3936157226562,0.0,0.0004996202769689262
202,825.384765625,0.0,0.000499618414323777
203,825.3750610351562,0.0,0.0004996165516786277
204,825.3643188476562,0.0,0.0004996146308258176
205,825.3524169921875,0.0,0.0004996127681806684
206,825.339111328125,0.0,0.0004996108473278582
207,825.3242797851562,0.0,0.000499608984682709
208,825.3075561523438,0.0,0.0004996071220375597
209,825.2886962890625,0.0,0.0004996052593924105
210,825.267333984375,0.0,0.0004996033385396004
211,825.2429809570312,0.0,0.0004996014758944511
212,825.215087890625,0.0,0.0004995996132493019
213,825.18310546875,0.0,0.0004995977506041527
214,825.1461181640625,0.0,0.0004995958297513425
215,825.1033325195312,0.0,0.0004995939671061933
216,825.0535278320312,0.0,0.0004995920462533832
217,824.9954833984375,0.0,0.0004995901836082339
218,824.9275512695312,0.0,0.0004995883209630847
219,824.8480224609375,0.0,0.0004995864583179355
220,824.7548217773438,0.0,0.0004995845374651253
221,824.6459350585938,0.0,0.0004995826748199761
222,824.5192260742188,0.0,0.0004995808121748269
223,824.372802734375,0.0,0.0004995789495296776
224,824.2054443359375,0.0,0.0004995770286768675
225,824.0172119140625,0.0,0.0004995751660317183
226,823.8103637695312,0.0,0.0004995732451789081
227,823.5902099609375,0.0,0.0004995713825337589
228,823.3660278320312,0.0,0.0004995695198886096
229,823.15185546875,0.0,0.0004995676572434604
230,822.965576171875,0.0,0.0004995657363906503
231,822.8262329101562,0.0,0.000499563873745501
232,822.7671508789062,0.0,0.0004995620111003518
233,823.4619140625,0.0,0.0004995601484552026
234,827.8043212890625,0.0,0.0004995582276023924
235,824.3692016601562,0.0,0.0004995563649572432
236,825.4381103515625,0.0,0.0004995544441044331
237,823.1895751953125,0.0,0.0004995525814592838
238,825.20068359375,0.0,0.0004995507188141346
239,822.5250854492188,0.0,0.0004995488561689854
240,824.32373046875,0.0,0.0004995469935238361
241,823.2909545898438,0.0,0.000499545072671026
242,822.6395263671875,0.0,0.0004995432100258768
243,823.7593383789062,0.0,0.0004995412891730666
244,822.6618041992188,0.0,0.0004995394265279174
245,822.672119140625,0.0,0.0004995375638827682
246,823.298583984375,0.0,0.0004995357012376189
247,822.559326171875,0.0,0.0004995337803848088
248,822.4990234375,0.0,0.0004995319177396595
249,822.9742431640625,0.0,0.0004995300550945103
250,822.4986572265625,0.0,0.0004995281924493611
251,822.3335571289062,0.0,0.0004995262715965509
252,822.6832885742188,0.0,0.0004995244089514017
253,822.4266357421875,0.0,0.0004995224880985916
254,822.17041015625,0.0,0.0004995206254534423
255,822.4087524414062,0.0,0.0004995187628082931
256,822.2996826171875,0.0,0.0004995169001631439
257,822.0352783203125,0.0,0.0004995149793103337
258,822.1692504882812,0.0,0.0004995131166651845
259,822.14501953125,0.0,0.0004995112540200353
260,821.9148559570312,0.0,0.000499509391374886
261,821.9788208007812,0.0,0.0004995074705220759
262,821.9903564453125,0.0,0.0004995056078769267
263,821.8027954101562,0.0,0.0004995036870241165
264,821.8308715820312,0.0,0.0004995018243789673
265,821.8408813476562,0.0,0.000499499961733818
266,821.6897583007812,0.0,0.0004994980990886688
267,821.7034301757812,0.0,0.0004994961782358587
268,821.6943969726562,0.0,0.0004994943155907094
269,821.5679321289062,0.0,0.0004994924529455602
270,821.5801391601562,0.0,0.0004994905320927501
271,821.5431518554688,0.0,0.0004994886694476008
272,821.4437866210938,0.0,0.0004994868068024516
273,821.4562377929688,0.0,0.0004994848859496415
274,821.3934326171875,0.0,0.0004994830233044922
275,821.3309936523438,0.0,0.000499481160659343
276,821.3352661132812,0.0,0.0004994792980141938
277,821.25927734375,0.0,0.0004994773771613836
278,821.23486328125,0.0,0.0004994755145162344
279,821.211669921875,0.0,0.0004994736518710852
280,821.1470336914062,0.0,0.000499471731018275
281,821.140625,0.0,0.0004994698683731258
282,821.0864868164062,0.0,0.0004994680057279766
283,821.0533447265625,0.0,0.0004994661430828273
284,821.02880859375,0.0,0.0004994642222300172
285,820.9755859375,0.0,0.000499462359584868
286,820.9610595703125,0.0,0.0004994604969397187
287,820.9144897460938,0.0,0.0004994586342945695
288,820.8911743164062,0.0,0.0004994567134417593
289,820.8634033203125,0.0,0.0004994548507966101
290,820.830810546875,0.0,0.0004994529299438
291,820.8165283203125,0.0,0.0004994510672986507
292,820.783203125,0.0,0.0004994492046535015
293,820.7720947265625,0.0,0.0004994473420083523
294,820.74560546875,0.0,0.0004994454211555421
295,820.732177734375,0.0,0.0004994435585103929
296,820.714599609375,0.0,0.0004994416958652437
297,820.698974609375,0.0,0.0004994398332200944
298,820.68896484375,0.0,0.0004994379123672843
299,820.673583984375,0.0,0.0004994360497221351
300,820.668212890625,0.0,0.0004994341288693249
301,820.6549072265625,0.0,0.0004994322662241757
302,820.6511840820312,0.0,0.0004994304035790265
303,820.640380859375,0.0,0.0004994285409338772
304,820.636474609375,0.0,0.0004994266200810671
305,820.6279296875,0.0,0.0004994247574359179
306,820.6231079101562,0.0,0.0004994228947907686
307,820.6165771484375,0.0,0.0004994209739379585
308,820.611083984375,0.0,0.0004994191112928092
309,820.6060791015625,0.0,0.00049941724864766
310,820.5999145507812,0.0,0.0004994153277948499
311,820.5956420898438,0.0,0.0004994134651497006
312,820.5891723632812,0.0,0.0004994116025045514
313,820.5850219726562,0.0,0.0004994097398594022
314,820.578369140625,0.0,0.000499407819006592
315,820.573974609375,0.0,0.0004994059563614428
316,820.5675659179688,0.0,0.0004994040355086327
317,820.5629272460938,0.0,0.0004994021728634834
318,820.5569458007812,0.0,0.0004994003102183342
319,820.5520629882812,0.0,0.000499398447573185
320,820.5465698242188,0.0,0.0004993965849280357
321,820.5414428710938,0.0,0.0004993946640752256
322,820.5363159179688,0.0,0.0004993928014300764
323,820.531005859375,0.0,0.0004993909387849271
324,820.5261840820312,0.0,0.0004993890761397779
325,820.5209350585938,0.0,0.0004993871552869678
326,820.516357421875,0.0,0.0004993852926418185
327,820.51123046875,0.0,0.0004993833717890084
328,820.5067138671875,0.0,0.0004993815091438591
329,820.5018310546875,0.0,0.0004993796464987099
330,820.4973754882812,0.0,0.0004993777838535607
331,820.4926147460938,0.0,0.0004993758630007505
332,820.4880981445312,0.0,0.0004993740003556013
333,820.4834594726562,0.0,0.0004993721377104521
334,820.4789428710938,0.0,0.0004993702750653028
335,820.4744873046875,0.0,0.0004993683542124927
336,820.4699096679688,0.0,0.0004993664915673435
337,820.4655151367188,0.0,0.0004993645707145333
338,820.4609985351562,0.0,0.0004993627080693841
339,820.4566040039062,0.0,0.0004993608454242349
340,820.4520874023438,0.0,0.0004993589827790856
341,820.44775390625,0.0,0.0004993570619262755
342,820.4432373046875,0.0,0.0004993551992811263
343,820.4388427734375,0.0,0.000499353336635977
344,820.434326171875,0.0,0.0004993514157831669
345,820.429931640625,0.0,0.0004993495531380177
346,820.4254150390625,0.0,0.0004993476904928684
347,820.4208984375,0.0,0.0004993457696400583
348,820.4163208007812,0.0,0.000499343906994909
349,820.4118041992188,0.0,0.0004993420443497598
350,820.4071655273438,0.0,0.0004993401817046106
351,820.4025268554688,0.0,0.0004993382608518004
352,820.3978271484375,0.0,0.0004993363982066512
353,820.3931274414062,0.0,0.0004993344773538411
354,820.3883056640625,0.0,0.0004993326147086918
355,820.383544921875,0.0,0.0004993307520635426
356,820.378662109375,0.0,0.0004993288894183934
357,820.373779296875,0.0,0.0004993269685655832
358,820.3688354492188,0.0,0.000499325105920434
359,820.3638305664062,0.0,0.0004993232432752848
360,820.3587646484375,0.0,0.0004993213806301355
361,820.3536376953125,0.0,0.0004993195179849863
362,820.3485107421875,0.0,0.0004993175971321762
363,820.34326171875,0.0,0.0004993157344870269
364,820.3379516601562,0.0,0.0004993138136342168
365,820.3325805664062,0.0,0.0004993119509890676
366,820.3271484375,0.0,0.0004993100883439183
367,820.3216552734375,0.0,0.0004993082256987691
368,820.3160400390625,0.0,0.000499306304845959
369,820.3103637695312,0.0,0.0004993044422008097
370,820.3046264648438,0.0,0.0004993025795556605
371,820.2987670898438,0.0,0.0004993007169105113
372,820.2927856445312,0.0,0.0004992987960577011
373,820.2867431640625,0.0,0.0004992969334125519
374,820.2805786132812,0.0,0.0004992950125597417
375,820.2742919921875,0.0,0.0004992931499145925
376,820.2678833007812,0.0,0.0004992912872694433
377,820.2613525390625,0.0,0.000499289424624294
378,820.2547607421875,0.0,0.0004992875037714839
379,820.2479858398438,0.0,0.0004992856411263347
380,820.2410888671875,0.0,0.0004992837784811854
381,820.2340087890625,0.0,0.0004992818576283753
382,820.2268676757812,0.0,0.0004992799949832261
383,820.219482421875,0.0,0.0004992781323380768
384,820.2119750976562,0.0,0.0004992762114852667
385,820.204345703125,0.0,0.0004992743488401175
386,820.1964721679688,0.0,0.0004992724861949682
387,820.1884765625,0.0,0.000499270623549819
388,820.1802978515625,0.0,0.0004992687026970088
389,820.171875,0.0,0.0004992668400518596
390,820.1632690429688,0.0,0.0004992649191990495
391,820.1544799804688,0.0,0.0004992630565539002
392,820.1454467773438,0.0,0.000499261193908751
393,820.1361694335938,0.0,0.0004992593312636018
394,820.126708984375,0.0,0.0004992574104107916
395,820.116943359375,0.0,0.0004992555477656424
396,820.10693359375,0.0,0.0004992536851204932
397,820.0966186523438,0.0,0.0004992518224753439
398,820.0860595703125,0.0,0.0004992499016225338
399,820.0751953125,0.0,0.0004992480389773846
400,820.0640258789062,0.0,0.0004992461763322353
401,820.0525512695312,0.0,0.0004992442554794252
402,820.040771484375,0.0,0.000499242392834276
403,820.028564453125,0.0,0.0004992405301891267
404,820.0160522460938,0.0,0.0004992386675439775
405,820.0031127929688,0.0,0.0004992367466911674
406,819.9898071289062,0.0,0.0004992348840460181
407,819.9761352539062,0.0,0.0004992330214008689
408,819.9619750976562,0.0,0.0004992311005480587
409,819.9473876953125,0.0,0.0004992292379029095
410,819.9323120117188,0.0,0.0004992273752577603
411,819.9166870117188,0.0,0.0004992254544049501
412,819.9005737304688,0.0,0.0004992235917598009
