,loss,accuracy,lr
0,879.9392700195312,0.0,0.009998000226914883
1,1008.6585083007812,0.0,0.009996001608669758
2,1006.0294799804688,0.0,0.009994003921747208
3,869.845703125,0.0,0.009992006234824657
4,842.1439208984375,0.0,0.009990009479224682
5,843.8632202148438,0.0,0.009988014586269855
6,831.83251953125,0.0,0.00998601969331503
7,829.0772094726562,0.0,0.009984024800360203
8,828.2230224609375,0.0,0.0099820327013731
9,831.4957885742188,0.0,0.009980039671063423
10,831.3744506835938,0.0,0.00997804757207632
11,829.231201171875,0.0,0.009976056404411793
12,828.3607788085938,0.0,0.009974068030714989
13,826.7938232421875,0.0,0.009972077794373035
14,826.4412231445312,0.0,0.009970089420676231
15,825.2879638671875,0.0,0.009968101046979427
16,825.2899169921875,0.0,0.009966115467250347
17,824.7310180664062,0.0,0.009964128956198692
18,824.9609375,0.0,0.009962143376469612
19,822.9774780273438,0.0,0.009960159659385681
20,842.6486206054688,0.0,0.00995817594230175
21,825.4353637695312,0.0,0.00995619222521782
22,826.70654296875,0.0,0.009954210370779037
23,827.58349609375,0.0,0.00995222944766283
24,826.803955078125,0.0,0.009950248524546623
25,840.9036865234375,0.0,0.00994826853275299
26,826.2489624023438,0.0,0.009946290403604507
27,827.56103515625,0.0,0.009944312274456024
28,827.4986572265625,0.0,0.009942334145307541
29,827.57275390625,0.0,0.009940356947481632
30,827.9542236328125,0.0,0.009938382543623447
31,827.3693237304688,0.0,0.009936407208442688
32,827.5986938476562,0.0,0.009934431873261929
33,826.7492065429688,0.0,0.009932458400726318
34,827.7813110351562,0.0,0.009930486790835857
35,830.788818359375,0.0,0.009928514249622822
36,826.074462890625,0.0,0.00992654263973236
37,830.6009521484375,0.0,0.009924573823809624
38,837.8094482421875,0.0,0.009922604076564312
39,835.2298583984375,0.0,0.009920634329319
40,830.1006469726562,0.0,0.009918666444718838
41,832.5564575195312,0.0,0.00991669949144125
42,834.5318603515625,0.0,0.009914733469486237
43,832.1693115234375,0.0,0.009912767447531223
44,829.6036376953125,0.0,0.00991080328822136
45,828.6349487304688,0.0,0.009908839128911495
46,828.904052734375,0.0,0.009906874969601631
47,829.2334594726562,0.0,0.009904911741614342
48,828.8107299804688,0.0,0.009902951307594776
49,828.1651611328125,0.0,0.009900989942252636
50,828.199951171875,0.0,0.00989902950823307
51,828.55419921875,0.0,0.00989707000553608
52,828.483154296875,0.0,0.009895111434161663
53,827.9285888671875,0.0,0.009893153794109821
54,827.46240234375,0.0,0.00989119615405798
55,827.5208129882812,0.0,0.009889240376651287
56,827.3497924804688,0.0,0.009887284599244595
57,826.458251953125,0.0,0.009885329753160477
58,826.0677490234375,0.0,0.009883375838398933
59,825.8097534179688,0.0,0.009881422854959965
60,825.0611572265625,0.0,0.009879469871520996
61,825.1016845703125,0.0,0.009877517819404602
62,824.3737182617188,0.0,0.009875568561255932
63,824.1967163085938,0.0,0.009873617440462112
64,823.8101806640625,0.0,0.009871668182313442
65,823.6618041992188,0.0,0.009869718924164772
66,825.7296752929688,0.0,0.009867772459983826
67,822.5701293945312,0.0,0.009865825064480305
68,829.69580078125,0.0,0.009863877668976784
69,829.1820678710938,0.0,0.009861932136118412
70,828.73046875,0.0,0.00985998846590519
71,829.4108276367188,0.0,0.009858043864369392
72,829.7366333007812,0.0,0.00985610019415617
73,828.9176635742188,0.0,0.009854158386588097
74,828.8558959960938,0.0,0.009852216579020023
75,829.655517578125,0.0,0.009850275702774525
76,828.7260131835938,0.0,0.009848334826529026
77,828.8695678710938,0.0,0.009846396744251251
78,829.2182006835938,0.0,0.009844457730650902
