,loss,accuracy,lr
0,883.8054809570312,0.0,0.000499994377605617
1,876.8952026367188,0.0,0.0004999887314625084
2,872.8003540039062,0.0,0.0004999831435270607
3,870.81396484375,0.0,0.0004999774973839521
4,868.836669921875,0.0,0.0004999719094485044
5,865.4811401367188,0.0,0.0004999662633053958
6,861.0827026367188,0.0,0.0004999606171622872
7,856.2399291992188,0.0,0.0004999550292268395
8,851.3644409179688,0.0,0.0004999493830837309
9,846.65771484375,0.0,0.0004999437369406223
10,842.02392578125,0.0,0.0004999381490051746
11,837.1250610351562,0.0,0.000499932502862066
12,832.0186767578125,0.0,0.0004999269149266183
13,827.7108154296875,0.0,0.0004999212687835097
14,825.8402709960938,0.0,0.0004999156226404011
15,827.1675415039062,0.0,0.0004999099764972925
16,830.0662231445312,0.0,0.0004999043885618448
17,832.3417358398438,0.0,0.0004998987424187362
18,833.0089721679688,0.0,0.0004998930962756276
19,832.0185546875,0.0,0.0004998875083401799
20,829.9716796875,0.0,0.0004998818621970713
21,827.83056640625,0.0,0.0004998762742616236
22,826.3484497070312,0.0,0.000499870628118515
23,825.7521362304688,0.0,0.0004998649819754064
24,825.8424072265625,0.0,0.0004998593940399587
25,826.288330078125,0.0,0.0004998537478968501
26,826.8284912109375,0.0,0.0004998481017537415
27,827.306640625,0.0,0.0004998425138182938
28,827.636962890625,0.0,0.0004998368676751852
29,827.7753295898438,0.0,0.0004998312797397375
30,827.7095336914062,0.0,0.0004998256335966289
31,827.4595336914062,0.0,0.0004998199874535203
32,827.076416015625,0.0,0.0004998143995180726
33,826.6348266601562,0.0,0.000499808753374964
34,826.2177734375,0.0,0.0004998031072318554
35,825.8973388671875,0.0,0.0004997974610887468
36,825.7177124023438,0.0,0.0004997918731532991
37,825.6879272460938,0.0,0.0004997862270101905
38,825.783447265625,0.0,0.0004997806390747428
39,825.9530639648438,0.0,0.0004997749929316342
40,826.1290283203125,0.0,0.0004997694049961865
41,826.244140625,0.0,0.0004997637588530779
42,826.2559814453125,0.0,0.0004997581127099693
43,826.165283203125,0.0,0.0004997525247745216
44,826.0120849609375,0.0,0.000499746878631413
45,825.8516845703125,0.0,0.0004997412324883044
46,825.7285766601562,0.0,0.0004997356445528567
47,825.6632080078125,0.0,0.0004997299984097481
48,825.6541137695312,0.0,0.0004997244104743004
49,825.6863403320312,0.0,0.0004997187643311918
50,825.7391357421875,0.0,0.0004997131181880832
51,825.7913818359375,0.0,0.0004997075302526355
52,825.8259887695312,0.0,0.0004997018841095269
53,825.8331298828125,0.0,0.0004996962961740792
54,825.812255859375,0.0,0.0004996906500309706
55,825.7709350585938,0.0,0.000499685003887862
56,825.7216796875,0.0,0.0004996794159524143
