,loss,accuracy,lr
0,882.1968994140625,0.0,0.0004999686498194933
1,879.6878051757812,0.0,0.0004999373923055828
2,877.5496826171875,0.0,0.0004999060183763504
3,875.7431030273438,0.0,0.000499874702654779
4,874.2352294921875,0.0,0.0004998434451408684
5,872.9869995117188,0.0,0.000499812129419297
6,871.940185546875,0.0,0.0004997807554900646
7,871.005615234375,0.0,0.0004997494979761541
8,870.0721435546875,0.0,0.0004997181822545826
9,869.041015625,0.0,0.0004996868665330112
10,867.8552856445312,0.0,0.0004996555508114398
11,866.5027465820312,0.0,0.0004996242932975292
12,865.0007934570312,0.0,0.0004995930357836187
13,863.37939453125,0.0,0.0004995617200620472
14,861.668212890625,0.0,0.0004995304625481367
15,859.8905639648438,0.0,0.0004994992050342262
16,858.0606689453125,0.0,0.0004994678893126547
17,856.1837158203125,0.0,0.0004994366900064051
18,854.2561645507812,0.0,0.0004994053742848337
19,852.2686157226562,0.0,0.0004993741167709231
20,850.2091064453125,0.0,0.0004993429174646735
21,848.06787109375,0.0,0.000499311659950763
22,845.8423461914062,0.0,0.0004992804024368525
23,843.541259765625,0.0,0.0004992492031306028
24,841.1868286132812,0.0,0.0004992179456166923
25,838.8154296875,0.0,0.0004991866881027818
26,836.4754028320312,0.0,0.0004991554305888712
27,834.2236328125,0.0,0.0004991242312826216
28,832.1204223632812,0.0,0.0004990929737687111
29,830.2244873046875,0.0,0.0004990617744624615
30,828.58984375,0.0,0.0004990305751562119
31,827.26513671875,0.0,0.0004989993758499622
32,826.2950439453125,0.0,0.0004989681183360517
33,825.7178344726562,0.0,0.000498936977237463
34,825.5533447265625,0.0,0.0004989057779312134
35,825.7802124023438,0.0,0.0004988745204173028
36,826.3096313476562,0.0,0.0004988433793187141
37,826.9840087890625,0.0,0.0004988121800124645
38,827.623046875,0.0,0.0004987809807062149
39,828.0870971679688,0.0,0.0004987498396076262
40,828.3065795898438,0.0,0.0004987186403013766
41,828.2740478515625,0.0,0.000498687440995127
42,828.0245971679688,0.0,0.0004986563581041992
43,827.6201171875,0.0,0.0004986251587979496
44,827.13671875,0.0,0.0004985939594916999
45,826.6512451171875,0.0,0.0004985628183931112
46,826.2265014648438,0.0,0.0004985316772945225
47,825.9010009765625,0.0,0.0004985005361959338
48,825.6865234375,0.0,0.0004984693950973451
49,825.5742797851562,0.0,0.0004984382539987564
50,825.544677734375,0.0,0.0004984071129001677
51,825.5753784179688,0.0,0.000498375971801579
52,825.6453857421875,0.0,0.0004983448889106512
53,825.735595703125,0.0,0.0004983137478120625
54,825.8285522460938,0.0,0.0004982826067134738
55,825.9093017578125,0.0,0.000498251523822546
