variables = x, value-predict, value-true, error
0.00000000000000e+00 2.43189295732278e+00 2.43177062311339e+00 1.22334209391006e-04
5.00000000000000e-03 2.46627516060620e+00 2.46616753293972e+00 1.07627666478205e-04
1.00000000000000e-02 2.49829543322012e+00 2.49819915448034e+00 9.62787397873477e-05
1.50000000000000e-02 2.52780440537956e+00 2.52771372985530e+00 9.06755242575663e-05
2.00000000000000e-02 2.55466584932390e+00 2.55457488279246e+00 9.09665314456909e-05
2.50000000000000e-02 2.57875824973769e+00 2.57866244818360e+00 9.58015540892809e-05
3.00000000000000e-02 2.59997621685634e+00 2.59987320173000e+00 1.03015126331929e-04
3.50000000000000e-02 2.61823170956101e+00 2.61812148518152e+00 1.10224379488599e-04
4.00000000000000e-02 2.63345503718310e+00 2.63333972331718e+00 1.15313865912015e-04
4.50000000000000e-02 2.64559561343146e+00 2.64547882948272e+00 1.16783948744814e-04
5.00000000000000e-02 2.65462244449266e+00 2.65450849718747e+00 1.13947305185658e-04
5.50000000000000e-02 2.66052434593364e+00 2.66041737596564e+00 1.06969968000303e-04
6.00000000000000e-02 2.66330989865958e+00 2.66321313042021e+00 9.67682393637759e-05
6.50000000000000e-02 2.66300717097873e+00 2.66292238208847e+00 8.47888902626437e-05
7.00000000000000e-02 2.65966324913557e+00 2.65959053448992e+00 7.27146456509509e-05
7.50000000000000e-02 2.65334362946368e+00 2.65328148243819e+00 6.21470254911216e-05
8.00000000000000e-02 2.64413152885222e+00 2.64407720741157e+00 5.43214406474313e-05
8.50000000000000e-02 2.63212716484727e+00 2.63207726147960e+00 4.99033676710781e-05
9.00000000000000e-02 2.61744704247200e+00 2.61739814297001e+00 4.88995019893856e-05
9.50000000000000e-02 2.60022326383558e+00 2.60017256772797e+00 5.06961076109924e-05
1.00000000000000e-01 2.58060285274883e+00 2.58054864046305e+00 5.42122857800642e-05
1.05000000000000e-01 2.55874706490691e+00 2.55868893129538e+00 5.81336115281772e-05
1.10000000000000e-01 2.53483063967782e+00 2.53476946319709e+00 6.11764807287862e-05
1.15000000000000e-01 2.50904094567367e+00 2.50897861657418e+00 6.23290994887782e-05
1.20000000000000e-01 2.48157698013767e+00 2.48151595774496e+00 6.10223927153264e-05
1.25000000000000e-01 2.45264819992059e+00 2.45259099854052e+00 5.72013800743676e-05
1.30000000000000e-01 2.42247318513446e+00 2.42242189467697e+00 5.12904574843098e-05
1.35000000000000e-01 2.39127815982624e+00 2.39123409092702e+00 4.40688992222604e-05
1.40000000000000e-01 2.35929541180976e+00 2.35925892144618e+00 3.64903635827751e-05
1.45000000000000e-01 2.32676166243040e+00 2.32673217388556e+00 2.94885448379745e-05
1.50000000000000e-01 2.29391643540534e+00 2.29389262614624e+00 2.38092591011707e-05
1.55000000000000e-01 2.26100046354636e+00 2.26098056479902e+00 1.98987473445378e-05
1.60000000000000e-01 2.22825415666228e+00 2.22823629430637e+00 1.78623559055069e-05
