variables = x, value-predict, value-true, error
0.00000000000000e+00 2.43052221039548e+00 2.43177062311339e+00 1.24841271790688e-03
5.00000000000000e-03 2.46489844957745e+00 2.46616753293972e+00 1.26908336226617e-03
1.00000000000000e-02 2.49691053413523e+00 2.49819915448034e+00 1.28862034510435e-03
1.50000000000000e-02 2.52641355586931e+00 2.52771372985530e+00 1.30017398599724e-03
2.00000000000000e-02 2.55327437675692e+00 2.55457488279246e+00 1.30050603553400e-03
2.50000000000000e-02 2.57737330405622e+00 2.57866244818360e+00 1.28914412737791e-03
3.00000000000000e-02 2.59860561806754e+00 2.59987320173000e+00 1.26758366246227e-03
3.50000000000000e-02 2.61688292372968e+00 2.61812148518152e+00 1.23856145184886e-03
4.00000000000000e-02 2.63213430231495e+00 2.63333972331718e+00 1.20542100223719e-03
4.50000000000000e-02 2.64430724533260e+00 2.64547882948272e+00 1.17158415011342e-03
5.00000000000000e-02 2.65336835909631e+00 2.65450849718747e+00 1.14013809115887e-03
5.50000000000000e-02 2.65930383497947e+00 2.66041737596564e+00 1.11354098617245e-03
6.00000000000000e-02 2.66211968688537e+00 2.66321313042021e+00 1.09344353484842e-03
6.50000000000000e-02 2.66184176361187e+00 2.66292238208847e+00 1.08061847659702e-03
7.00000000000000e-02 2.65851554931937e+00 2.65959053448992e+00 1.07498517054339e-03
7.50000000000000e-02 2.65220576996674e+00 2.65328148243819e+00 1.07571247144689e-03
8.00000000000000e-02 2.64299582714882e+00 2.64407720741157e+00 1.08138026275428e-03
8.50000000000000e-02 2.63098708308608e+00 2.63207726147960e+00 1.09017839352532e-03
9.00000000000000e-02 2.61629802148324e+00 2.61739814297001e+00 1.10012148676653e-03
9.50000000000000e-02 2.59906330856792e+00 2.60017256772797e+00 1.10925916005122e-03
1.00000000000000e-01 2.57943277691062e+00 2.58054864046305e+00 1.11586355242821e-03
1.05000000000000e-01 2.55757035177720e+00 2.55868893129538e+00 1.11857951818362e-03
1.10000000000000e-01 2.53365293602477e+00 2.53476946319709e+00 1.11652717232547e-03
1.15000000000000e-01 2.50786926525073e+00 2.50897861657418e+00 1.10935132344503e-03
1.20000000000000e-01 2.48041874042001e+00 2.48151595774496e+00 1.09721732494883e-03
1.25000000000000e-01 2.45151024092618e+00 2.45259099854052e+00 1.08075761433524e-03
1.30000000000000e-01 2.42136091736407e+00 2.42242189467697e+00 1.06097731289712e-03
1.35000000000000e-01 2.39019496052857e+00 2.39123409092702e+00 1.03913039844450e-03
1.40000000000000e-01 2.35824234153600e+00 2.35925892144618e+00 1.01657991018200e-03
1.45000000000000e-01 2.32573751760967e+00 2.32673217388556e+00 9.94656275891792e-04
1.50000000000000e-01 2.29291809897267e+00 2.29389262614624e+00 9.74527173569051e-04
1.55000000000000e-01 2.26002347431882e+00 2.26098056479902e+00 9.57090480199874e-04
1.60000000000000e-01 2.22729339525452e+00 2.22823629430637e+00 9.42899051850965e-04
1.65000000000000e-01 2.19496652360497e+00 2.19589864623990e+00 9.32122634933474e-04
1.70000000000000e-01 2.16327894920591e+00 2.16420349768687e+00 9.24548480963683e-04
1.75000000000000e-01 2.13246268939341e+00 2.13338230798255e+00 9.19618589140914e-04
1.80000000000000e-01 2.10274418453184e+00 2.10366068279205e+00 9.16498260217224e-04
1.85000000000000e-01 2.07434280631419e+00 2.07525697439691e+00 9.14168082719602e-04
1.90000000000000e-01 2.04746939704255e+00 2.04838092681811e+00 9.11529775558861e-04
1.95000000000000e-01 2.02232485855723e+00 2.02323237413107e+00 9.07515573832729e-04
2.00000000000000e-01 1.99909880893200e+00 2.00000000000000e+00 9.01191067995244e-04
2.05000000000000e-01 1.97796832357741e+00 1.97886016608158e+00 8.91842504165075e-04
2.10000000000000e-01 1.95909677515340e+00 1.95997581652323e+00 8.79041369832967e-04
2.15000000000000e-01 1.94263278389469e+00 1.94349546531226e+00 8.62681417564071e-04
2.20000000000000e-01 1.92870928683315e+00 1.92955227272105e+00 8.42985887892889e-04
2.25000000000000e-01 1.91744273120243e+00 1.91826321654437e+00 8.20485341939792e-04
2.30000000000000e-01 1.90893239425587e+00 1.90972836324032e+00 7.95968984445672e-04
2.35000000000000e-01 1.90325982901160e+00 1.90403024347033e+00 7.70414458722390e-04
2.40000000000000e-01 1.90048843320813e+00 1.90123333589028e+00 7.44902682150661e-04
2.45000000000000e-01 1.90066313710549e+00 1.90138366237698e+00 7.20525271495465e-04
2.50000000000000e-01 1.90381020474567e+00 1.90450849718747e+00 6.98292441802417e-04
2.55000000000000e-01 1.90993714288310e+00 1.91061619184595e+00 6.79048962846984e-04
2.60000000000000e-01 1.91903271195836e+00 1.91969611683971e+00 6.63404881354301e-04
2.65000000000000e-01 1.93106703412534e+00 1.93171872048530e+00 6.51686359957715e-04
2.70000000000000e-01 1.94599179433414e+00 1.94663570460343e+00 6.43910269286119e-04
2.75000000000000e-01 1.96374053168398e+00 1.96438031592140e+00 6.39784237419505e-04
2.80000000000000e-01 1.98422901954831e+00 1.98486775140779e+00 6.38731859479158e-04
2.85000000000000e-01 2.00735573419855e+00 2.00799567504205e+00 6.39940843504494e-04
2.90000000000000e-01 2.03300241268356e+00 2.03364484283446e+00 6.42430150893158e-04
2.95000000000000e-01 2.06103470145013e+00 2.06167983224433e+00 6.45130794199478e-04
3.00000000000000e-01 2.09130289752906e+00 2.09194987150091e+00 6.46973971850873e-04
3.05000000000000e-01 2.12364278400759e+00 2.12428976371522e+00 6.46979707622730e-04
3.10000000000000e-01 2.15787656093543e+00 2.15852090008677e+00 6.44339151341544e-04
3.15000000000000e-01 2.19381387177992e+00 2.19445235595975e+00 6.38484179828147e-04
3.20000000000000e-01 2.23125292409471e+00 2.23188206297222e+00 6.29138877509927e-04
3.25000000000000e-01 2.26998170126758e+00 2.27059805007310e+00 6.16348805515976e-04
3.30000000000000e-01 2.30977926016208e+00 2.31037974575665e+00 6.00485594569378e-04
3.35000000000000e-01 2.35041710728011e+00 2.35099933348698e+00 5.82226206867098e-04
3.40000000000000e-01 2.39166064387760e+00 2.39222315195700e+00 5.62508079392732e-04
3.45000000000000e-01 2.43327066839435e+00 2.43381313154985e+00 5.42463155496886e-04
3.50000000000000e-01 2.47500492274249e+00 2.47552825814758e+00 5.23335405090641e-04
3.55000000000000e-01 2.51661966754978e+00 2.51712605526309e+00 5.06387713309575e-04
3.60000000000000e-01 2.55787127047142e+00 2.55836407535859e+00 4.92804887168852e-04
3.65000000000000e-01 2.59851779123199e+00 2.59900139115685e+00 4.83599924861799e-04
3.70000000000000e-01 2.63832054717472e+00 2.63880007775179e+00 4.79530577070619e-04
3.75000000000000e-01 2.67704564377521e+00 2.67752667638138e+00 4.81032606168164e-04
3.80000000000000e-01 2.71446545578486e+00 2.71495363083915e+00 4.88175054283335e-04
3.85000000000000e-01 2.75036004633379e+00 2.75086068766886e+00 5.00641335064778e-04
3.90000000000000e-01 2.78451851334358e+00 2.78503625151058e+00 5.17738166995851e-04
3.95000000000000e-01 2.81674025485275e+00 2.81727868724248e+00 5.38432389733057e-04
4.00000000000000e-01 2.84683614720520e+00 2.84739756089084e+00 5.61413685645551e-04
4.05000000000000e-01 2.87462963235048e+00 2.87521481165829e+00 5.85179307817540e-04
4.10000000000000e-01 2.89995771261558e+00 2.90056584784471e+00 6.08135229132500e-04
4.15000000000000e-01 2.92267185310665e+00 2.92330055990464e+00 6.28706797987100e-04
4.20000000000000e-01 2.94263879328099e+00 2.94328424439572e+00 6.45451114732687e-04
4.25000000000000e-01 2.95974127012110e+00 2.96039843312221e+00 6.57163001108518e-04
4.30000000000000e-01 2.97387865570150e+00 2.97454162236171e+00 6.62966660216480e-04
4.35000000000000e-01 2.98496751176184e+00 2.98562989767982e+00 6.62385917979513e-04
4.40000000000000e-01 2.99294206321882e+00 2.99359745048043e+00 6.55387261616625e-04
4.45000000000000e-01 2.99775459143480e+00 2.99839698310739e+00 6.42391672590836e-04
4.50000000000000e-01 2.99937574661515e+00 3.00000000000000e+00 6.24253384848839e-04
4.55000000000000e-01 2.99779477705847e+00 2.99839698310739e+00 6.02206048928355e-04
4.60000000000000e-01 2.99301967128623e+00 2.99359745048043e+00 5.77779194206762e-04
4.65000000000000e-01 2.98507720749155e+00 2.98562989767982e+00 5.52690188269978e-04
4.70000000000000e-01 2.97401290343626e+00 2.97454162236171e+00 5.28718925456140e-04
4.75000000000000e-01 2.95989085904585e+00 2.96039843312221e+00 5.07574076352935e-04
4.80000000000000e-01 2.94279348363883e+00 2.94328424439572e+00 4.90760756890474e-04
4.85000000000000e-01 2.92282110008358e+00 2.92330055990464e+00 4.79459821051353e-04
4.90000000000000e-01 2.90009141926676e+00 2.90056584784471e+00 4.74428577947883e-04
4.95000000000000e-01 2.87473888009532e+00 2.87521481165829e+00 4.75931562974097e-04
5.00000000000000e-01 2.84691385279994e+00 2.84739756089084e+00 4.83708090904589e-04
5.05000000000000e-01 2.81678170646401e+00 2.81727868724248e+00 4.96980778464273e-04
5.10000000000000e-01 2.78452174531656e+00 2.78503625151058e+00 5.14506194018605e-04
5.15000000000000e-01 2.75032602219910e+00 2.75086068766886e+00 5.34665469754003e-04
5.20000000000000e-01 2.71439804150517e+00 2.71495363083915e+00 5.55589333972151e-04
5.25000000000000e-01 2.67695136753093e+00 2.67752667638138e+00 5.75308850451428e-04
5.30000000000000e-01 2.63820815729378e+00 2.63880007775179e+00 5.91920458012041e-04
5.35000000000000e-01 2.59839763921171e+00 2.59900139115685e+00 6.03751945145614e-04
5.40000000000000e-01 2.55775456035961e+00 2.55836407535859e+00 6.09514998977989e-04
5.45000000000000e-01 2.51651762515447e+00 2.51712605526309e+00 6.08430108616886e-04
5.50000000000000e-01 2.47492794716346e+00 2.47552825814758e+00 6.00310984116170e-04
5.55000000000000e-01 2.43322753326042e+00 2.43381313154985e+00 5.85598289431388e-04
5.60000000000000e-01 2.39165781565905e+00 2.39222315195700e+00 5.65336297951635e-04
5.65000000000000e-01 2.35045824261532e+00 2.35099933348698e+00 5.41090871658767e-04
5.70000000000000e-01 2.30986493311757e+00 2.31037974575665e+00 5.14812639078155e-04
5.75000000000000e-01 2.27010939507682e+00 2.27059805007310e+00 4.88654996278814e-04
5.80000000000000e-01 2.23141730089523e+00 2.23188206297222e+00 4.64762076985092e-04
5.85000000000000e-01 2.19400730940330e+00 2.19445235595975e+00 4.45046556444506e-04
5.90000000000000e-01 2.15808991963692e+00 2.15852090008677e+00 4.30980449849017e-04
5.95000000000000e-01 2.12386634038732e+00 2.12428976371522e+00 4.23423327891914e-04
6.00000000000000e-01 2.09152736044204e+00 2.09194987150091e+00 4.22511058869368e-04
6.05000000000000e-01 2.06125220832870e+00 2.06167983224433e+00 4.27623915632225e-04
6.10000000000000e-01 2.03320739729722e+00 2.03364484283446e+00 4.37445537233572e-04
6.15000000000000e-01 2.00754556097917e+00 2.00799567504205e+00 4.50114062881202e-04
6.20000000000000e-01 1.98440429691047e+00 1.98486775140779e+00 4.63454497319216e-04
6.25000000000000e-01 1.96390504761348e+00 1.96438031592140e+00 4.75268307923882e-04
6.30000000000000e-01 1.94615206037726e+00 1.94663570460343e+00 4.83644226168867e-04
6.35000000000000e-01 1.93123147500682e+00 1.93171872048530e+00 4.87245478473008e-04
6.40000000000000e-01 1.91921059125461e+00 1.91969611683971e+00 4.85525585098845e-04
6.45000000000000e-01 1.91013736234916e+00 1.91061619184595e+00 4.78829496788125e-04
6.50000000000000e-01 1.90404014686537e+00 1.90450849718747e+00 4.68350322102573e-04
6.55000000000000e-01 1.90092772856021e+00 1.90138366237698e+00 4.55933816770671e-04
6.60000000000000e-01 1.90078958519014e+00 1.90123333589028e+00 4.43750700132473e-04
6.65000000000000e-01 1.90359635736183e+00 1.90403024347033e+00 4.33886108492265e-04
6.70000000000000e-01 1.90930044347721e+00 1.90972836324032e+00 4.27919763105189e-04
6.75000000000000e-01 1.91783663369160e+00 1.91826321654437e+00 4.26582852769641e-04
6.80000000000000e-01 1.92912270016496e+00 1.92955227272105e+00 4.29572556088997e-04
6.85000000000000e-01 1.94305988519066e+00 1.94349546531226e+00 4.35580121598056e-04
6.90000000000000e-01 1.95953327063791e+00 1.95997581652323e+00 4.42545885326107e-04
6.95000000000000e-01 1.97841206376476e+00 1.97886016608158e+00 4.48102316821686e-04
7.00000000000000e-01 1.99954988374451e+00 2.00000000000000e+00 4.50116255494182e-04
7.05000000000000e-01 2.02278516648794e+00 2.02323237413106e+00 4.47207643124337e-04
7.10000000000000e-01 2.04794181106689e+00 2.04838092681811e+00 4.39115751217578e-04
7.15000000000000e-01 2.07483016387449e+00 2.07525697439691e+00 4.26810522426546e-04
7.20000000000000e-01 2.10324837986018e+00 2.10366068279205e+00 4.12302931873665e-04
7.25000000000000e-01 2.13298412583142e+00 2.13338230798255e+00 3.98182151121862e-04
7.30000000000000e-01 2.16381651726431e+00 2.16420349768687e+00 3.86980422560690e-04
7.35000000000000e-01 2.19551812722464e+00 2.19589864623990e+00 3.80519015262148e-04
7.40000000000000e-01 2.22785688981991e+00 2.22823629430637e+00 3.79404486466672e-04
7.45000000000000e-01 2.26059774832589e+00 2.26098056479902e+00 3.82816473132319e-04
7.50000000000000e-01 2.29350396572056e+00 2.29389262614624e+00 3.88660425679532e-04
7.55000000000000e-01 2.32633810780257e+00 2.32673217388556e+00 3.94066082990197e-04
7.60000000000000e-01 2.35886280352985e+00 2.35925892144618e+00 3.96117916326766e-04
7.65000000000000e-01 2.39084145828527e+00 2.39123409092702e+00 3.92632641749824e-04
7.70000000000000e-01 2.42203912181631e+00 2.42242189467697e+00 3.82772860663128e-04
7.75000000000000e-01 2.45222368183709e+00 2.45259099854052e+00 3.67316703427267e-04
7.80000000000000e-01 2.48116746942217e+00 2.48151595774496e+00 3.48488322790885e-04
7.85000000000000e-01 2.50864924215435e+00 2.50897861657418e+00 3.29374419824724e-04
7.90000000000000e-01 2.53445638773240e+00 2.53476946319709e+00 3.13075464696499e-04
7.95000000000000e-01 2.55838710239239e+00 2.55868893129538e+00 3.01828902991019e-04
8.00000000000000e-01 2.58025227711186e+00 2.58054864046305e+00 2.96363351190987e-04
8.05000000000000e-01 2.59987688376628e+00 2.60017256772797e+00 2.95683961692550e-04
8.10000000000000e-01 2.61710078019652e+00 2.61739814297001e+00 2.97362773495013e-04
8.15000000000000e-01 2.63177900905954e+00 2.63207726147960e+00 2.98252420065204e-04
