,loss,accuracy
0,879.8843994140625,0.0
1,878.87451171875,0.0
2,877.9625854492188,0.0
3,877.1493530273438,0.0
4,876.4326171875,0.0
5,875.8060302734375,0.0
6,875.2549438476562,0.0
7,874.75390625,0.0
8,874.2688598632812,0.0
9,873.7649536132812,0.0
10,873.21435546875,0.0
11,872.6004638671875,0.0
12,871.9169311523438,0.0
13,871.164794921875,0.0
14,870.3489990234375,0.0
15,869.4760131835938,0.0
16,868.5518798828125,0.0
17,867.5814819335938,0.0
18,866.5679931640625,0.0
19,865.5127563476562,0.0
20,864.4148559570312,0.0
21,863.2708740234375,0.0
22,862.0745239257812,0.0
23,860.81689453125,0.0
24,859.4874877929688,0.0
25,858.0762329101562,0.0
26,856.5765380859375,0.0
27,854.9873046875,0.0
28,853.3140869140625,0.0
29,851.5675048828125,0.0
30,849.760986328125,0.0
31,847.9068603515625,0.0
32,846.0135498046875,0.0
33,844.0861206054688,0.0
34,842.1298217773438,0.0
35,840.1568603515625,0.0
36,838.1904907226562,0.0
37,836.2646484375,0.0
38,834.41748046875,0.0
39,832.6821899414062,0.0
40,831.0828247070312,0.0
41,829.6412353515625,0.0
42,828.3889770507812,0.0
43,827.36767578125,0.0
44,826.6128540039062,0.0
45,826.1351928710938,0.0
46,825.91796875,0.0
47,825.931640625,0.0
48,826.1397705078125,0.0
49,826.4852905273438,0.0
50,826.88525390625,0.0
51,827.2567138671875,0.0
52,827.5438232421875,0.0
53,827.716796875,0.0
54,827.760986328125,0.0
55,827.6778564453125,0.0
56,827.4906616210938,0.0
57,827.2377319335938,0.0
58,826.956787109375,0.0
59,826.6763305664062,0.0
60,826.4180297851562,0.0
61,826.2000122070312,0.0
62,826.0343017578125,0.0
63,825.9230346679688,0.0
64,825.8605346679688,0.0
65,825.8380737304688,0.0
66,825.8472290039062,0.0
67,825.8787841796875,0.0
68,825.9224243164062,0.0
69,825.96826171875,0.0
70,826.0093994140625,0.0
71,826.0418701171875,0.0
72,826.063232421875,0.0
73,826.0715942382812,0.0
74,826.0665283203125,0.0
75,826.0496826171875,0.0
76,826.02392578125,0.0
77,825.9921875,0.0
78,825.9569702148438,0.0
79,825.9208984375,0.0
80,825.8869018554688,0.0
81,825.8572998046875,0.0
82,825.83349609375,0.0
83,825.81591796875,0.0
84,825.8045654296875,0.0
85,825.7991333007812,0.0
86,825.7987060546875,0.0
87,825.8017578125,0.0
88,825.8065795898438,0.0
89,825.81201171875,0.0
90,825.81689453125,0.0
91,825.8202514648438,0.0
92,825.8212890625,0.0
93,825.8200073242188,0.0
94,825.816650390625,0.0
95,825.8115234375,0.0
96,825.80517578125,0.0
97,825.7982177734375,0.0
98,825.791259765625,0.0
99,825.784912109375,0.0
100,825.7794799804688,0.0
101,825.7750244140625,0.0
102,825.771728515625,0.0
103,825.76953125,0.0
104,825.7681884765625,0.0
105,825.7674560546875,0.0
106,825.7670288085938,0.0
107,825.7667236328125,0.0
108,825.766357421875,0.0
109,825.7656860351562,0.0
110,825.7646484375,0.0
111,825.7632446289062,0.0
112,825.7615356445312,0.0
113,825.759521484375,0.0
114,825.7572631835938,0.0
115,825.7550048828125,0.0
116,825.7527465820312,0.0
117,825.7506103515625,0.0
118,825.7486572265625,0.0
119,825.746826171875,0.0
120,825.7453002929688,0.0
121,825.743896484375,0.0
122,825.7426147460938,0.0
123,825.741455078125,0.0
124,825.7403564453125,0.0
125,825.7392578125,0.0
126,825.7380981445312,0.0
127,825.7368774414062,0.0
128,825.735595703125,0.0
129,825.7343139648438,0.0
130,825.73291015625,0.0
131,825.7315063476562,0.0
132,825.7301025390625,0.0
133,825.7286987304688,0.0
134,825.727294921875,0.0
135,825.7259521484375,0.0
136,825.7246704101562,0.0
137,825.723388671875,0.0
