,loss,accuracy
0,880.8881225585938,0.0
1,880.1386108398438,0.0
2,879.4191284179688,0.0
3,878.7283935546875,0.0
4,878.0652465820312,0.0
5,877.4286499023438,0.0
6,876.8176879882812,0.0
7,876.2313232421875,0.0
8,875.66845703125,0.0
9,875.1279907226562,0.0
10,874.608642578125,0.0
11,874.1089477539062,0.0
12,873.6273193359375,0.0
13,873.1618041992188,0.0
14,872.7099609375,0.0
15,872.2691040039062,0.0
16,871.8359985351562,0.0
17,871.4071044921875,0.0
18,870.9786987304688,0.0
19,870.5469970703125,0.0
20,870.1082763671875,0.0
21,869.6591796875,0.0
22,869.1968383789062,0.0
23,868.7189331054688,0.0
24,868.2236938476562,0.0
25,867.7098388671875,0.0
26,867.1768188476562,0.0
27,866.6243896484375,0.0
28,866.0525512695312,0.0
29,865.461669921875,0.0
30,864.8521118164062,0.0
31,864.224365234375,0.0
32,863.5787963867188,0.0
33,862.9157104492188,0.0
34,862.2352905273438,0.0
35,861.5374755859375,0.0
36,860.8222045898438,0.0
37,860.0891723632812,0.0
38,859.3379516601562,0.0
39,858.5679931640625,0.0
40,857.7788696289062,0.0
41,856.9698486328125,0.0
42,856.1405639648438,0.0
43,855.2904663085938,0.0
44,854.4193115234375,0.0
45,853.5269165039062,0.0
46,852.6134643554688,0.0
47,851.67919921875,0.0
48,850.7247314453125,0.0
49,849.7509765625,0.0
50,848.7591552734375,0.0
51,847.7506713867188,0.0
52,846.727294921875,0.0
53,845.6909790039062,0.0
54,844.64404296875,0.0
55,843.5888671875,0.0
56,842.5283203125,0.0
57,841.4652099609375,0.0
58,840.4028930664062,0.0
59,839.3447875976562,0.0
60,838.294677734375,0.0
61,837.2567749023438,0.0
62,836.2354736328125,0.0
63,835.2354736328125,0.0
64,834.2617797851562,0.0
65,833.319580078125,0.0
66,832.4141235351562,0.0
67,831.5507202148438,0.0
68,830.7344360351562,0.0
69,829.9700927734375,0.0
70,829.26220703125,0.0
71,828.6148071289062,0.0
72,828.03125,0.0
73,827.5142822265625,0.0
74,827.0656127929688,0.0
75,826.68603515625,0.0
76,826.3748779296875,0.0
77,826.1301879882812,0.0
78,825.948486328125,0.0
79,825.82470703125,0.0
80,825.7526245117188,0.0
81,825.7245483398438,0.0
82,825.7323608398438,0.0
83,825.7672729492188,0.0
84,825.820556640625,0.0
85,825.8837280273438,0.0
86,825.9492797851562,0.0
87,826.0106201171875,0.0
88,826.062744140625,0.0
89,826.10205078125,0.0
90,826.126708984375,0.0
91,826.1360473632812,0.0
92,826.1309204101562,0.0
93,826.1128540039062,0.0
94,826.0841674804688,0.0
95,826.0474853515625,0.0
96,826.0054931640625,0.0
97,825.9609375,0.0
98,825.9161987304688,0.0
99,825.8732299804688,0.0
100,825.8336791992188,0.0
101,825.798583984375,0.0
102,825.7686767578125,0.0
103,825.7440795898438,0.0
104,825.7249145507812,0.0
105,825.710693359375,0.0
106,825.7009887695312,0.0
107,825.6951904296875,0.0
108,825.6925048828125,0.0
109,825.6922607421875,0.0
110,825.6937255859375,0.0
111,825.6962280273438,0.0
112,825.69921875,0.0
113,825.7022705078125,0.0
114,825.7050170898438,0.0
115,825.7072143554688,0.0
116,825.7085571289062,0.0
117,825.7091064453125,0.0
118,825.7088012695312,0.0
119,825.7076416015625,0.0
120,825.7057495117188,0.0
121,825.7032470703125,0.0
122,825.7002563476562,0.0
123,825.6969604492188,0.0
124,825.6934814453125,0.0
125,825.6900024414062,0.0
126,825.6865234375,0.0
127,825.6832885742188,0.0
128,825.6802978515625,0.0
129,825.6776123046875,0.0
130,825.6752319335938,0.0
131,825.6732177734375,0.0
132,825.6715087890625,0.0
133,825.670166015625,0.0
134,825.6690063476562,0.0
135,825.6680908203125,0.0
136,825.6673583984375,0.0
137,825.666748046875,0.0
138,825.6661987304688,0.0
139,825.6657104492188,0.0
140,825.6651611328125,0.0
141,825.6646118164062,0.0
142,825.6640014648438,0.0
143,825.6633911132812,0.0
144,825.6626586914062,0.0
145,825.661865234375,0.0
146,825.6610717773438,0.0
147,825.6602172851562,0.0
148,825.6593017578125,0.0
149,825.6583862304688,0.0
150,825.6574096679688,0.0
151,825.656494140625,0.0
152,825.6555786132812,0.0
153,825.6546630859375,0.0
154,825.65380859375,0.0
155,825.6529541015625,0.0
156,825.6521606445312,0.0
157,825.6514282226562,0.0
158,825.650634765625,0.0
159,825.6499633789062,0.0
160,825.6492309570312,0.0
161,825.6485595703125,0.0
162,825.6478881835938,0.0
163,825.6472778320312,0.0
164,825.6466064453125,0.0
165,825.6459350585938,0.0
166,825.6453247070312,0.0
167,825.6446533203125,0.0
168,825.64404296875,0.0
169,825.6433715820312,0.0
170,825.6427612304688,0.0
171,825.64208984375,0.0
172,825.6414184570312,0.0
173,825.6408081054688,0.0
174,825.64013671875,0.0
175,825.6395263671875,0.0
176,825.6388549804688,0.0
177,825.6382446289062,0.0
178,825.6376342773438,0.0
179,825.636962890625,0.0
180,825.6363525390625,0.0
181,825.6357421875,0.0
182,825.6351928710938,0.0
183,825.6345825195312,0.0
184,825.6339721679688,0.0
185,825.6334228515625,0.0
186,825.6328125,0.0
187,825.6322631835938,0.0
188,825.6316528320312,0.0
189,825.631103515625,0.0
190,825.6305541992188,0.0
191,825.6299438476562,0.0
192,825.62939453125,0.0
193,825.6288452148438,0.0
194,825.6282958984375,0.0
195,825.6277465820312,0.0
196,825.627197265625,0.0
197,825.6266479492188,0.0
198,825.6260986328125,0.0
199,825.6255493164062,0.0
200,825.625,0.0
201,825.62451171875,0.0
202,825.6239624023438,0.0
203,825.6234130859375,0.0
204,825.6229248046875,0.0
205,825.6223754882812,0.0
206,825.6218872070312,0.0
207,825.6213989257812,0.0
208,825.620849609375,0.0
209,825.620361328125,0.0
210,825.619873046875,0.0
211,825.6193237304688,0.0
212,825.6188354492188,0.0
213,825.6183471679688,0.0
214,825.6178588867188,0.0
215,825.6173706054688,0.0
216,825.6168823242188,0.0
217,825.6163940429688,0.0
218,825.6159057617188,0.0
219,825.6154174804688,0.0
220,825.6149291992188,0.0
221,825.614501953125,0.0
222,825.614013671875,0.0
223,825.613525390625,0.0
224,825.6130981445312,0.0
225,825.6126098632812,0.0
226,825.6121215820312,0.0
227,825.6116943359375,0.0
228,825.6112060546875,0.0
229,825.6107788085938,0.0
230,825.6102905273438,0.0
231,825.60986328125,0.0
232,825.6094360351562,0.0
233,825.6089477539062,0.0
234,825.6085205078125,0.0
235,825.6080932617188,0.0
236,825.607666015625,0.0
237,825.6072387695312,0.0
238,825.6067504882812,0.0
239,825.6063232421875,0.0
240,825.6058959960938,0.0
241,825.60546875,0.0
242,825.6050415039062,0.0
243,825.6046142578125,0.0
244,825.6041870117188,0.0
245,825.603759765625,0.0
246,825.6033935546875,0.0
247,825.6029663085938,0.0
248,825.6025390625,0.0
249,825.6021118164062,0.0
250,825.6016845703125,0.0
251,825.601318359375,0.0
252,825.6008911132812,0.0
253,825.6004638671875,0.0
254,825.60009765625,0.0
255,825.5996704101562,0.0
256,825.5992431640625,0.0
257,825.598876953125,0.0
258,825.5984497070312,0.0
259,825.5980834960938,0.0
260,825.59765625,0.0
261,825.5972900390625,0.0
262,825.5968627929688,0.0
263,825.5964965820312,0.0
264,825.5961303710938,0.0
265,825.595703125,0.0
266,825.5953369140625,0.0
267,825.594970703125,0.0
268,825.5945434570312,0.0
269,825.5941772460938,0.0
270,825.5938110351562,0.0
271,825.5934448242188,0.0
272,825.5930786132812,0.0
273,825.5926513671875,0.0
274,825.59228515625,0.0
275,825.5919189453125,0.0
276,825.591552734375,0.0
277,825.5911865234375,0.0
278,825.5908203125,0.0
279,825.5904541015625,0.0
280,825.590087890625,0.0
281,825.5897216796875,0.0
282,825.58935546875,0.0
283,825.5889892578125,0.0
284,825.588623046875,0.0
285,825.5882568359375,0.0
286,825.587890625,0.0
287,825.5875244140625,0.0
288,825.587158203125,0.0
289,825.5868530273438,0.0
290,825.5864868164062,0.0
291,825.5861206054688,0.0
292,825.5857543945312,0.0
293,825.5853881835938,0.0
294,825.5850830078125,0.0
295,825.584716796875,0.0
296,825.5843505859375,0.0
297,825.583984375,0.0
298,825.5836791992188,0.0
299,825.5833129882812,0.0
300,825.5829467773438,0.0
301,825.5826416015625,0.0
302,825.582275390625,0.0
303,825.5819091796875,0.0
304,825.5816040039062,0.0
305,825.5812377929688,0.0
306,825.5808715820312,0.0
307,825.58056640625,0.0
308,825.5802001953125,0.0
309,825.5798950195312,0.0
310,825.5795288085938,0.0
311,825.5792236328125,0.0
312,825.578857421875,0.0
313,825.5785522460938,0.0
314,825.5781860351562,0.0
315,825.577880859375,0.0
316,825.5775146484375,0.0
317,825.5772094726562,0.0
318,825.5768432617188,0.0
319,825.5765380859375,0.0
320,825.576171875,0.0
321,825.5758666992188,0.0
322,825.5755004882812,0.0
323,825.5751953125,0.0
324,825.5748291015625,0.0
325,825.5745239257812,0.0
326,825.57421875,0.0
327,825.5738525390625,0.0
328,825.5735473632812,0.0
329,825.5731811523438,0.0
330,825.5728759765625,0.0
331,825.5725708007812,0.0
332,825.5722045898438,0.0
333,825.5718994140625,0.0
334,825.571533203125,0.0
335,825.5712280273438,0.0
336,825.5709228515625,0.0
337,825.570556640625,0.0
338,825.5702514648438,0.0
339,825.5699462890625,0.0
340,825.569580078125,0.0
341,825.5692749023438,0.0
342,825.5689697265625,0.0
343,825.568603515625,0.0
344,825.5682983398438,0.0
345,825.5679931640625,0.0
346,825.567626953125,0.0
347,825.5673217773438,0.0
348,825.5670166015625,0.0
349,825.566650390625,0.0
350,825.5663452148438,0.0
351,825.5660400390625,0.0
352,825.565673828125,0.0
353,825.5653686523438,0.0
354,825.5650634765625,0.0
355,825.564697265625,0.0
356,825.5643920898438,0.0
357,825.5640258789062,0.0
358,825.563720703125,0.0
359,825.5634155273438,0.0
360,825.5630493164062,0.0
361,825.562744140625,0.0
362,825.5624389648438,0.0
363,825.5620727539062,0.0
364,825.561767578125,0.0
365,825.5614013671875,0.0
366,825.5610961914062,0.0
367,825.560791015625,0.0
368,825.5604248046875,0.0
369,825.5601196289062,0.0
370,825.5597534179688,0.0
371,825.5594482421875,0.0
372,825.5591430664062,0.0
373,825.5587768554688,0.0
374,825.5584716796875,0.0
375,825.55810546875,0.0
376,825.5578002929688,0.0
377,825.5574340820312,0.0
378,825.55712890625,0.0
379,825.5567626953125,0.0
380,825.5564575195312,0.0
381,825.5560913085938,0.0
382,825.5557861328125,0.0
383,825.555419921875,0.0
384,825.5551147460938,0.0
385,825.5547485351562,0.0
386,825.5543823242188,0.0
387,825.5540771484375,0.0
388,825.5537109375,0.0
389,825.5534057617188,0.0
390,825.5530395507812,0.0
391,825.5526733398438,0.0
392,825.5523681640625,0.0
393,825.552001953125,0.0
394,825.5516357421875,0.0
