,loss,accuracy
0,884.3101196289062,0.0
1,883.0383911132812,0.0
2,881.8347778320312,0.0
3,880.697021484375,0.0
4,879.6207275390625,0.0
5,878.6015625,0.0
6,877.6360473632812,0.0
7,876.7210693359375,0.0
8,875.8540649414062,0.0
9,875.032470703125,0.0
10,874.2538452148438,0.0
11,873.5155029296875,0.0
12,872.8140869140625,0.0
13,872.1455078125,0.0
14,871.5045166015625,0.0
15,870.8843994140625,0.0
16,870.277099609375,0.0
17,869.6732177734375,0.0
18,869.0624389648438,0.0
19,868.4343872070312,0.0
20,867.7791137695312,0.0
21,867.087646484375,0.0
22,866.3526611328125,0.0
23,865.568603515625,0.0
24,864.7318115234375,0.0
25,863.8404541015625,0.0
26,862.8944702148438,0.0
27,861.8950805664062,0.0
28,860.8447875976562,0.0
29,859.7469482421875,0.0
30,858.605712890625,0.0
31,857.4254150390625,0.0
32,856.210693359375,0.0
33,854.9656982421875,0.0
34,853.694091796875,0.0
35,852.3984375,0.0
36,851.0799560546875,0.0
37,849.738525390625,0.0
38,848.3726806640625,0.0
39,846.980224609375,0.0
40,845.5595703125,0.0
41,844.1107788085938,0.0
42,842.6370239257812,0.0
43,841.1455078125,0.0
44,839.6478271484375,0.0
45,838.1589965820312,0.0
46,836.696533203125,0.0
47,835.2783813476562,0.0
48,833.9212646484375,0.0
49,832.6392822265625,0.0
50,831.4437255859375,0.0
51,830.34375,0.0
52,829.3477172851562,0.0
53,828.4646606445312,0.0
54,827.7045288085938,0.0
55,827.0765991210938,0.0
56,826.5872192382812,0.0
57,826.2367553710938,0.0
58,826.017822265625,0.0
59,825.9151611328125,0.0
60,825.907958984375,0.0
61,825.9727172851562,0.0
62,826.086181640625,0.0
63,826.2272338867188,0.0
64,826.377197265625,0.0
65,826.5198974609375,0.0
66,826.6414184570312,0.0
67,826.73095703125,0.0
68,826.7811279296875,0.0
69,826.789306640625,0.0
70,826.757568359375,0.0
71,826.6923217773438,0.0
72,826.6025390625,0.0
73,826.4981689453125,0.0
74,826.388427734375,0.0
75,826.2806396484375,0.0
76,826.18017578125,0.0
77,826.090576171875,0.0
78,826.0139770507812,0.0
79,825.9518432617188,0.0
80,825.9046020507812,0.0
81,825.8720703125,0.0
82,825.8530883789062,0.0
83,825.8455810546875,0.0
84,825.8470458984375,0.0
85,825.8545532226562,0.0
86,825.8654174804688,0.0
87,825.8775024414062,0.0
88,825.8890991210938,0.0
89,825.899169921875,0.0
90,825.906982421875,0.0
91,825.9120483398438,0.0
92,825.9140625,0.0
93,825.9129638671875,0.0
94,825.908935546875,0.0
95,825.90234375,0.0
96,825.8937377929688,0.0
97,825.8839721679688,0.0
98,825.8737182617188,0.0
99,825.8635864257812,0.0
100,825.85400390625,0.0
101,825.8453369140625,0.0
102,825.8377685546875,0.0
103,825.8314819335938,0.0
104,825.8264770507812,0.0
105,825.8228759765625,0.0
106,825.8204345703125,0.0
107,825.819091796875,0.0
108,825.818603515625,0.0
109,825.818603515625,0.0
110,825.81884765625,0.0
111,825.8191528320312,0.0
112,825.8193359375,0.0
113,825.8193359375,0.0
114,825.8190307617188,0.0
115,825.8184204101562,0.0
116,825.8174438476562,0.0
117,825.8161010742188,0.0
118,825.8145141601562,0.0
119,825.812744140625,0.0
120,825.810791015625,0.0
121,825.808837890625,0.0
122,825.8070068359375,0.0
123,825.80517578125,0.0
124,825.8035278320312,0.0
125,825.802001953125,0.0
126,825.8006591796875,0.0
127,825.7994384765625,0.0
128,825.7984008789062,0.0
129,825.7974243164062,0.0
130,825.7965698242188,0.0
131,825.7957763671875,0.0
132,825.7949829101562,0.0
133,825.7942504882812,0.0
134,825.79345703125,0.0
135,825.7926025390625,0.0
136,825.791748046875,0.0
137,825.7908935546875,0.0
138,825.7899169921875,0.0
139,825.7890014648438,0.0
140,825.7879638671875,0.0
141,825.7869873046875,0.0
142,825.7859497070312,0.0
143,825.7849731445312,0.0
144,825.7839965820312,0.0
145,825.7830200195312,0.0
146,825.7820434570312,0.0
147,825.7811279296875,0.0
148,825.7802124023438,0.0
149,825.779296875,0.0
150,825.7784423828125,0.0
151,825.777587890625,0.0
152,825.7767333984375,0.0
153,825.77587890625,0.0
154,825.7750244140625,0.0
155,825.774169921875,0.0
156,825.7733154296875,0.0
157,825.7724609375,0.0
158,825.7715454101562,0.0
159,825.7706909179688,0.0
160,825.7698364257812,0.0
161,825.7689819335938,0.0
162,825.76806640625,0.0
163,825.7672119140625,0.0
164,825.766357421875,0.0
165,825.7655029296875,0.0
166,825.7646484375,0.0
167,825.7637939453125,0.0
168,825.762939453125,0.0
169,825.7620849609375,0.0
170,825.76123046875,0.0
171,825.7603759765625,0.0
172,825.759521484375,0.0
173,825.7586669921875,0.0
174,825.7578735351562,0.0
175,825.7570190429688,0.0
176,825.7561645507812,0.0
177,825.7553100585938,0.0
178,825.7544555664062,0.0
179,825.7536010742188,0.0
180,825.7528076171875,0.0
181,825.751953125,0.0
182,825.7510986328125,0.0
183,825.750244140625,0.0
184,825.7493896484375,0.0
185,825.74853515625,0.0
186,825.7476806640625,0.0
187,825.7468872070312,0.0
188,825.7460327148438,0.0
189,825.7451782226562,0.0
190,825.7443237304688,0.0
191,825.7434692382812,0.0
192,825.7426147460938,0.0
193,825.7417602539062,0.0
194,825.7409057617188,0.0
195,825.7400512695312,0.0
196,825.7391967773438,0.0
197,825.7383422851562,0.0
198,825.7374877929688,0.0
199,825.7366333007812,0.0
200,825.7357788085938,0.0
201,825.7349243164062,0.0
202,825.7340698242188,0.0
203,825.7332153320312,0.0
204,825.7323608398438,0.0
205,825.7314453125,0.0
206,825.7305908203125,0.0
207,825.729736328125,0.0
208,825.7288208007812,0.0
209,825.7279663085938,0.0
210,825.72705078125,0.0
211,825.7261962890625,0.0
212,825.7252807617188,0.0
213,825.7244262695312,0.0
214,825.7235107421875,0.0
215,825.7225952148438,0.0
216,825.7216796875,0.0
217,825.7208251953125,0.0
218,825.7199096679688,0.0
219,825.718994140625,0.0
220,825.7180786132812,0.0
221,825.7171020507812,0.0
222,825.7161865234375,0.0
223,825.7152709960938,0.0
224,825.7142944335938,0.0
225,825.71337890625,0.0
226,825.71240234375,0.0
227,825.7114868164062,0.0
228,825.7105102539062,0.0
229,825.7095336914062,0.0
230,825.7085571289062,0.0
231,825.7075805664062,0.0
232,825.7066040039062,0.0
233,825.7056274414062,0.0
234,825.70458984375,0.0
235,825.70361328125,0.0
236,825.7025756835938,0.0
237,825.7015380859375,0.0
238,825.7005004882812,0.0
239,825.699462890625,0.0
240,825.6984252929688,0.0
241,825.6973876953125,0.0
242,825.6962890625,0.0
243,825.6952514648438,0.0
244,825.6941528320312,0.0
245,825.6930541992188,0.0
246,825.6919555664062,0.0
247,825.6907958984375,0.0
248,825.689697265625,0.0
249,825.6885375976562,0.0
250,825.6873779296875,0.0
251,825.6862182617188,0.0
252,825.68505859375,0.0
253,825.6838989257812,0.0
254,825.6826782226562,0.0
255,825.6814575195312,0.0
256,825.6802368164062,0.0
257,825.6790161132812,0.0
258,825.677734375,0.0
259,825.6764526367188,0.0
260,825.6751708984375,0.0
261,825.6738891601562,0.0
262,825.6725463867188,0.0
263,825.6712036132812,0.0
264,825.6698608398438,0.0
265,825.66845703125,0.0
266,825.6671142578125,0.0
267,825.6657104492188,0.0
268,825.6642456054688,0.0
269,825.6627807617188,0.0
270,825.6613159179688,0.0
271,825.6598510742188,0.0
272,825.6583251953125,0.0
273,825.6567993164062,0.0
274,825.6552124023438,0.0
275,825.6536254882812,0.0
276,825.6520385742188,0.0
277,825.650390625,0.0
278,825.6487426757812,0.0
279,825.6470336914062,0.0
280,825.6453247070312,0.0
281,825.6436157226562,0.0
282,825.641845703125,0.0
283,825.6400146484375,0.0
284,825.63818359375,0.0
